L,0,0,1,0,0,0,193,173,17,5,0,0,0,0,0,0,3,255,255,247,255,0,173,147,17,0,0,0,0,0,0,0,67,255,173,173,218,255,173,133,173,0,0,0,0,0,0,0,176,222,173,43,173,17,173,17,17,0,0,0,0,0,0,0,173,173,173,173,173,17,173,173,56,0,0,0,0,0,0,0,173,173,194,173,222,134,173,173,17,0,0,0,0,0,0,0,3,255,173,255,17,173,56,173,173,0,0,0,0,0,0,0,148,211,255,173,173,173,173,180,173,0,0,0,0,0,0,0,255,173,255,28,134,173,173,173,255,0,0,0,0,0,0,0,134,173,255,173,173,173,173,255,255,255,255,255,255,255,255,255,173,255,255,253,173,173,255,0,119,173,173,173,247,173,173,140,255,173,173,194,173,134,173,17,173,173,77,17,12,7,4,2,255,173,255,173,173,173,173,5,0,0,0,0,0,0,0,0,255,211,173,162,125,173,5,0,0,0,0,0,0,0,0,0,255,194,186,17,17,0,0,0,0,0,0,0,0,0,0,0,173,235,173,194,3,0,0,0,0,0,0,0,0,0,0,0
L,0,0,0,0,47,255,255,81,0,0,0,0,0,0,0,0,36,0,0,0,255,255,222,96,0,0,0,0,0,0,0,0,255,255,40,0,255,255,44,44,0,0,0,0,0,0,0,0,44,255,255,255,255,44,44,218,0,0,0,0,0,0,0,0,255,255,44,44,255,130,44,123,0,0,0,0,0,0,0,0,249,255,229,56,255,119,255,75,0,0,0,0,0,0,0,0,105,44,229,142,44,229,229,0,0,0,0,0,0,0,0,0,123,255,255,255,255,255,44,0,0,0,0,0,0,0,0,0,44,123,255,44,255,255,255,72,0,0,0,40,40,133,255,255,3,44,229,255,255,255,255,255,228,255,255,255,255,255,191,70,255,255,255,255,255,255,44,255,255,255,255,255,70,44,2,0,255,255,255,255,255,255,44,196,176,0,0,0,0,0,0,0,255,255,255,255,44,123,14,0,0,0,0,0,0,0,0,0,255,255,255,255,2,2,0,0,0,0,0,0,0,0,0,0,255,255,44,229,0,0,0,0,0,0,0,0,0,0,0,0,255,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,19,255,255,255,255,255,19,255,0,0,0,0,0,0,0,255,255,255,97,255,193,215,255,255,0,0,0,0,0,255,255,97,146,255,97,255,255,188,255,255,255,0,0,0,255,255,255,97,255,255,255,255,255,213,255,255,255,255,0,0,97,97,107,255,255,255,255,255,193,255,255,255,255,255,0,0,97,97,255,129,255,255,196,255,255,255,255,255,255,19,127,0,180,255,255,255,19,255,211,255,255,255,45,255,19,81,255,0,97,255,255,130,255,255,255,255,255,255,255,255,255,255,129,255,47,255,255,255,255,255,255,230,255,97,97,255,255,255,255,255,0,97,97,255,255,97,255,100,255,97,97,255,255,32,29,19,0,0,255,255,255,255,255,255,97,97,97,255,255,19,11,255,0,0,0,97,146,97,97,255,255,255,146,255,255,255,255,255,0,0,0,97,97,255,255,255,97,97,191,255,255,255,0,0,0,0,88,97,97,255,255,191,97,186,70,0,79,13,0,0,0,0,97,97,97,97,97,97,255,0,84,0,79,0,1,0
B,0,0,0,0,0,0,120,255,255,255,255,0,0,0,0,0,0,0,0,0,0,120,255,42,255,17,17,255,255,255,0,0,0,0,0,0,0,255,157,22,255,17,255,255,255,255,0,0,0,0,255,105,128,236,255,120,255,255,139,120,255,255,251,0,0,253,17,17,255,255,0,255,255,17,17,174,166,17,255,0,11,251,255,255,255,255,255,255,255,255,255,255,255,233,255,0,0,255,255,255,242,17,114,255,17,17,229,255,255,233,102,0,120,163,17,255,17,255,255,54,17,166,255,255,255,255,120,6,255,255,17,7,17,69,17,255,255,17,255,255,105,17,17,255,255,53,1,47,17,255,150,252,255,255,255,255,255,255,17,17,120,255,32,2,17,255,255,141,255,255,255,255,255,255,255,255,0,120,255,11,255,244,255,163,255,255,255,255,17,17,17,255,0,55,204,255,255,255,255,255,255,255,17,17,17,0,0,0,0,120,120,255,255,255,255,141,120,255,238,240,81,3,17,15,85,117,137,255,255,212,56,228,0,0,0,4,1,4,1,0,120,120,204,120,255,0,0,0,0,3,1,0,4,4,4,2
B,0,0,0,0,0,0,255,255,255,255,255,117,52,0,0,0,0,0,0,0,0,117,255,255,255,255,255,255,255,72,0,0,0,0,0,117,90,117,255,215,117,117,255,255,255,255,0,0,0,0,181,16,130,255,255,255,255,255,255,255,231,255,0,0,0,117,255,255,255,221,255,255,255,255,255,255,255,255,0,0,0,117,255,255,255,29,255,117,255,195,0,255,255,255,0,0,0,221,255,221,255,255,255,255,255,255,255,255,255,255,116,62,117,251,255,16,255,255,255,255,255,255,255,255,255,255,255,255,221,221,255,255,255,205,171,255,255,255,255,255,255,255,255,255,117,120,255,255,255,255,206,255,255,117,255,255,255,255,255,255,117,255,255,255,255,255,200,117,117,117,247,255,182,16,76,255,1,117,255,194,255,255,200,117,152,117,221,255,182,205,191,0,0,117,255,255,255,195,255,117,255,255,255,255,255,255,4,0,16,117,255,255,221,255,200,221,117,255,117,0,0,0,0,0,16,117,117,152,242,117,135,35,255,0,0,0,0,1,3,3,117,117,152,213,117,255,131,88,0,0,4,1,1,5,4,4
B,0,0,0,0,0,0,0,134,255,224,255,255,0,0,0,0,0,0,0,0,0,0,117,255,255,255,255,255,255,255,212,0,0,0,0,57,255,9,117,117,255,255,255,255,117,255,159,0,0,0,117,255,255,117,255,180,255,255,255,255,255,255,255,66,0,117,117,117,255,143,255,255,255,255,255,255,255,255,255,66,0,117,255,243,255,255,255,233,255,255,41,239,255,255,255,0,0,255,255,202,255,255,255,255,255,255,255,255,202,117,117,0,117,255,255,255,255,255,255,255,255,255,255,255,255,255,255,143,177,255,255,255,117,255,117,255,117,225,255,255,255,255,255,255,117,117,255,255,255,255,255,255,255,117,255,255,255,255,255,255,117,212,251,255,255,255,255,117,117,117,255,255,255,19,26,242,218,255,117,186,255,255,190,117,223,182,255,19,19,255,255,66,117,117,255,255,255,255,255,121,255,255,255,19,255,20,209,4,117,237,255,255,255,255,117,209,255,173,255,48,52,0,0,0,71,117,117,117,117,117,117,117,255,0,0,0,0,0,0,0,117,117,117,117,117,255,0,255,0,26,0,0,0,0,0,0
B,0,1,0,0,0,0,111,205,255,255,255,0,0,0,0,0,0,0,0,0,0,111,225,19,255,255,255,255,255,255,0,0,0,0,0,0,0,237,250,255,111,255,255,255,255,19,0,0,0,0,255,255,255,111,255,255,255,255,255,255,255,255,111,0,0,123,255,255,255,255,239,255,124,255,255,255,255,255,255,0,0,255,255,255,255,255,203,255,255,255,135,255,255,255,255,0,0,111,255,255,255,255,255,255,255,255,255,255,255,19,255,0,111,232,235,255,255,81,255,255,255,255,255,255,232,223,255,59,111,255,255,255,19,255,255,255,255,255,255,255,255,255,255,255,111,246,255,120,255,255,255,255,178,178,111,111,255,255,255,166,37,255,255,255,71,255,210,243,165,111,111,255,107,71,19,203,0,124,255,255,255,255,255,250,119,111,255,255,19,17,19,201,0,111,180,255,255,255,255,233,255,255,255,255,255,255,19,0,0,111,111,255,151,255,255,151,111,111,255,214,255,0,0,0,111,111,111,111,250,111,255,165,0,0,14,0,0,0,3,0,111,111,111,111,111,108,73,16,0,0,0,1,1,4,4,4
B,0,0,0,0,0,0,0,0,0,0,0,112,255,255,210,255,0,0,0,0,0,0,0,0,0,0,238,255,255,255,255,255,0,0,0,0,0,255,255,210,112,192,255,163,220,255,255,121,0,0,0,157,255,248,255,255,255,255,253,228,255,255,255,250,0,1,221,255,255,255,112,255,255,255,228,255,255,17,255,255,0,112,255,255,112,246,255,255,255,255,255,255,255,255,255,255,255,255,255,255,204,255,255,255,255,255,255,250,252,255,255,255,255,255,255,204,255,255,255,255,255,255,255,255,255,255,255,255,255,151,255,255,255,255,255,255,255,255,91,255,255,255,121,0,255,255,240,255,255,255,255,255,255,255,255,27,255,255,255,0,255,147,255,255,255,255,112,112,255,255,255,255,255,17,255,0,255,204,112,255,255,137,255,112,255,255,255,255,255,255,68,0,112,255,112,112,112,112,255,255,255,255,255,17,255,112,0,0,192,174,112,112,112,255,255,61,17,17,255,255,2,0,0,0,255,255,255,112,255,255,255,255,255,0,0,0,0,0,0,0,112,112,157,173,157,210,255,255,0,0,0,0,0,0,0,0
C,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,3,255,255,255,255,255,191,255,2,3,3,3,4,3,3,4,46,46,72,255,129,241,109,129,145,145,4,3,4,3,3,20,72,255,159,11,20,3,3,1,42,145,8,4,3,3,3,46,46,255,14,178,11,3,4,3,3,3,4,4,4,2,46,46,255,20,186,177,3,3,4,4,3,4,4,3,3,70,46,46,241,19,179,145,4,3,3,4,3,3,3,3,3,72,46,179,199,20,145,142,4,4,4,3,3,3,255,145,145,119,46,190,16,20,10,35,184,3,4,4,4,255,145,145,145,46,32,10,11,20,11,20,20,67,221,23,255,145,20,20,6,46,6,9,11,11,10,11,10,145,145,145,145,145,20,0,6,217,0,9,5,10,145,20,20,145,20,20,145,20,0,2,0,9,10,10,11,20,255,145,67,20,20,20,3,2,4,4,0,10,6,10,11,20,145,16,72,16,16,1,3,4,4,1,5,253,15,9,9,11,129,10,11,9,4,3,2,9,3,3,0
C,0,0,0,0,0,0,0,0,0,0,0,1,1,7,2,8,0,0,0,0,0,59,102,102,102,102,102,102,255,177,3,4,0,0,0,0,102,102,255,255,255,255,255,255,28,241,37,255,0,0,0,102,102,255,150,102,241,255,28,28,184,159,114,50,0,0,69,102,255,192,255,72,131,0,0,8,3,1,8,50,0,102,102,102,102,255,222,102,0,1,0,1,47,12,84,1,79,102,102,102,17,255,239,150,1,0,0,1,5,26,34,8,102,102,102,255,28,255,255,255,3,0,0,1,1,8,38,102,102,102,131,255,28,28,6,28,255,1,0,1,1,7,102,255,102,102,102,255,156,2,1,2,17,255,255,102,102,255,72,127,102,102,255,42,28,2,0,1,2,28,28,35,255,41,106,245,102,66,99,28,104,28,3,2,3,28,28,33,28,113,31,8,102,102,28,7,2,255,219,28,28,20,28,255,69,0,0,0,255,252,28,36,35,42,74,255,28,28,163,0,0,0,0,0,102,28,28,3,14,127,26,102,28,102,0,0,0,0,0,0,255,255,28,26,28,28,6,2,0,0,0,0,0,0,0,0
C,0,0,0,0,0,0,0,0,0,0,5,0,0,38,0,7,0,0,0,0,81,98,98,98,98,211,255,255,255,252,81,4,0,0,0,98,255,255,255,255,255,194,24,24,24,255,24,127,0,0,98,130,201,98,98,255,255,24,24,223,20,36,0,5,0,23,98,98,98,255,125,24,4,0,0,5,0,0,5,10,5,98,98,255,255,38,253,127,0,0,0,0,3,5,37,38,98,98,98,255,2,255,255,255,0,0,1,0,0,38,12,255,98,98,108,24,24,255,255,161,87,0,0,0,5,7,98,255,98,98,255,212,255,1,7,1,255,255,2,0,25,162,255,255,232,98,255,255,255,22,1,1,255,24,24,255,255,255,255,24,98,98,255,24,255,2,0,1,24,24,24,24,183,24,255,38,98,98,219,255,255,60,12,219,219,255,24,5,255,5,5,5,98,98,180,255,24,24,255,24,176,11,103,7,9,0,0,0,98,255,255,24,24,3,255,67,255,24,255,0,0,0,0,0,211,186,24,2,24,89,190,24,24,0,4,0,0,0,0,0,252,255,255,24,233,2,2,2,5,2,0,0,0,0,0,0
C,0,0,0,0,0,0,0,101,101,101,101,101,101,101,101,255,0,0,0,0,0,101,101,255,255,255,255,223,255,255,255,255,0,0,0,0,101,101,255,255,255,101,130,255,255,255,21,21,0,0,0,101,101,210,101,245,246,255,250,4,1,50,98,8,0,0,110,101,101,101,101,101,255,100,0,0,0,6,0,48,11,101,101,130,101,101,255,18,255,94,0,0,0,0,8,0,56,101,101,101,101,255,255,255,255,255,0,0,0,2,8,8,0,101,101,101,101,255,21,152,255,255,255,0,8,0,0,8,2,101,101,101,255,255,152,13,21,9,3,21,255,82,28,28,4,101,101,101,255,21,21,21,1,1,3,21,21,255,196,255,101,101,101,101,21,130,21,211,2,1,3,21,21,21,211,211,101,101,101,182,11,21,255,101,255,3,4,117,21,21,21,119,101,101,101,56,20,20,195,255,35,35,255,35,20,255,255,1,101,101,187,6,46,21,100,211,33,255,182,123,255,17,0,0,200,101,255,94,182,3,21,175,240,6,255,49,1,0,0,0,168,255,60,152,123,168,128,141,168,13,0,0,0,0,1,0
L,0,0,0,0,0,168,192,175,0,0,0,0,0,0,0,0,0,0,0,0,0,255,175,175,0,0,0,0,0,0,0,0,252,255,255,0,153,189,175,175,0,0,0,0,0,0,0,0,175,222,175,255,255,175,175,175,0,0,0,0,0,0,0,0,248,255,205,175,175,175,175,175,0,0,0,0,0,0,0,0,239,175,175,175,175,175,175,200,0,0,0,0,0,0,0,0,185,231,175,175,175,175,175,0,0,0,0,0,0,0,0,0,175,175,208,175,175,175,175,0,0,0,0,0,0,0,0,0,175,255,225,175,175,175,175,0,0,0,0,255,255,255,255,255,175,17,175,175,217,225,175,255,255,255,255,255,180,175,175,175,192,175,255,175,175,255,175,175,175,175,175,237,175,4,0,0,247,255,175,175,255,175,175,175,175,5,0,0,0,0,0,0,255,207,175,222,175,193,4,0,0,0,0,0,0,0,0,0,175,175,33,17,175,0,0,0,0,0,0,0,0,0,0,0,243,175,76,174,4,0,0,0,0,0,0,0,0,0,0,0,202,202,49,3,0,0,0,0,0,0,0,0,0,0,0,0
B,0,0,0,0,0,0,0,82,122,255,255,0,0,0,0,0,0,0,0,0,0,97,255,218,255,255,255,255,255,255,0,0,0,0,0,0,0,247,255,255,97,255,255,255,165,18,0,0,0,0,255,255,97,97,255,255,146,255,255,255,255,255,97,0,0,97,97,255,255,255,255,255,213,255,255,255,255,255,255,0,63,255,255,246,255,255,250,255,255,255,139,255,255,255,255,0,36,255,255,255,255,97,255,255,255,255,255,255,255,255,255,0,97,255,255,255,255,255,255,255,255,255,255,18,18,201,255,0,97,255,255,255,18,125,255,255,255,255,255,255,255,255,247,255,142,255,122,18,255,255,255,255,255,255,255,192,255,255,255,255,97,255,255,167,255,255,97,255,97,97,97,255,240,18,18,255,195,255,255,255,255,255,255,97,97,97,255,255,84,92,255,80,0,97,255,255,255,255,255,97,255,255,255,255,18,18,255,0,0,97,97,255,255,245,97,107,222,245,107,231,98,1,1,0,97,97,97,166,166,166,97,97,196,42,0,0,0,0,1,0,97,97,97,127,97,97,157,43,97,48,0,2,2,1,0,0
B,0,0,0,0,0,68,207,244,255,255,0,0,0,0,0,0,0,0,0,0,8,40,18,255,255,255,255,255,255,0,0,0,0,0,0,0,115,255,255,115,115,181,0,255,255,255,0,0,0,128,114,255,189,115,255,255,210,255,115,115,255,221,0,0,0,255,255,255,115,255,255,255,255,255,243,255,255,255,38,0,88,255,18,252,255,255,255,255,255,255,0,255,255,255,120,0,7,255,255,251,255,255,255,255,255,255,255,255,255,255,255,0,82,255,255,255,255,255,255,255,255,255,255,112,18,136,255,0,115,255,255,255,255,255,255,120,255,163,255,255,255,255,255,255,115,255,255,25,129,255,255,166,255,115,181,220,255,255,255,255,3,115,198,255,162,204,255,231,115,115,115,115,255,255,255,203,0,115,255,255,255,255,255,115,115,115,128,255,18,17,255,255,0,0,149,115,216,172,115,255,115,226,115,114,253,114,255,115,0,0,104,115,115,255,255,115,255,149,216,115,115,63,2,0,0,36,115,115,255,132,115,254,255,255,0,0,0,0,0,0,15,115,115,115,115,211,223,207,163,0,0,6,2,5,3,5
B,0,0,0,0,0,0,0,111,111,255,255,0,0,0,0,0,0,0,0,0,0,0,109,147,255,109,255,255,255,255,0,0,0,0,0,0,0,109,255,255,109,109,255,54,255,155,182,0,0,0,255,239,255,255,255,229,198,255,223,141,255,255,255,0,0,109,255,255,255,109,255,255,202,255,255,255,255,255,255,0,0,109,255,255,255,255,255,255,255,96,230,255,205,255,255,0,0,255,255,255,255,255,255,255,109,255,255,255,255,255,255,0,109,109,255,255,255,255,255,255,255,255,255,255,192,255,255,54,109,109,255,255,255,255,255,255,255,109,255,255,255,177,255,255,109,196,255,151,255,255,255,255,109,109,109,255,255,255,18,255,109,109,230,255,255,255,159,109,109,109,182,255,173,18,18,255,75,109,255,109,255,150,255,150,109,109,255,255,84,188,255,90,0,109,255,255,109,255,255,109,109,255,255,162,18,255,56,0,0,109,109,255,255,255,255,255,132,255,109,255,132,0,0,0,66,109,109,255,109,109,109,123,189,10,0,0,0,0,0,0,109,109,109,109,109,255,109,109,0,15,0,0,0,0,0,0
B,0,0,0,0,0,0,0,102,255,212,255,255,0,0,0,0,0,0,0,0,0,0,241,255,255,255,255,247,255,255,255,0,0,0,0,0,0,0,255,255,255,102,255,255,146,255,255,0,0,0,107,211,70,255,102,255,255,221,255,255,255,255,255,41,0,32,102,238,255,235,255,255,255,255,255,255,255,255,255,103,0,214,255,170,136,255,255,255,255,255,255,35,255,255,18,14,0,102,195,218,255,255,255,255,249,255,255,255,255,255,203,0,102,174,255,255,255,255,255,255,255,255,255,172,255,255,255,77,135,255,255,218,255,255,255,255,248,255,255,255,255,255,255,207,102,255,255,255,255,135,255,255,102,102,102,255,255,255,255,101,123,255,255,242,255,255,102,154,102,102,255,102,255,255,255,255,145,255,255,212,255,145,114,102,102,255,255,130,18,84,188,0,102,135,102,236,135,120,102,102,102,255,18,18,255,255,0,0,102,102,107,255,255,255,219,255,255,255,255,231,218,0,0,0,158,102,102,102,102,255,102,102,255,102,6,0,0,0,0,0,102,255,107,102,35,255,71,3,0,0,0,0,0,0,0,0
C,0,0,0,0,70,102,102,102,102,255,40,0,0,3,8,27,0,0,102,102,255,121,255,255,255,22,22,255,197,0,4,15,0,102,102,255,102,236,255,22,22,10,1,5,5,10,0,5,0,102,102,102,255,255,255,0,0,0,0,0,9,0,0,10,96,102,102,255,22,255,0,0,0,0,0,0,20,3,10,70,102,102,102,255,255,255,0,0,0,0,0,0,0,102,255,255,102,102,255,255,22,22,71,0,0,0,5,0,10,255,51,138,102,102,255,197,255,2,255,57,0,0,0,3,255,255,22,138,102,102,168,255,12,197,109,22,255,255,217,255,255,22,37,10,102,102,22,168,12,1,22,138,255,22,255,255,255,217,0,8,102,255,51,22,255,19,255,22,255,22,168,255,108,0,36,6,102,60,96,255,255,22,255,217,109,22,168,48,0,0,51,14,96,255,226,22,198,255,255,255,255,255,1,10,6,0,0,0,178,76,20,255,22,255,255,255,153,9,6,0,0,0,0,0,255,199,255,2,5,109,15,4,5,10,0,0,0,0,0,0,217,121,80,255,10,1,1,0,20,0,0,0,0,0,0,0
B,0,0,0,0,0,0,231,204,255,21,80,0,0,0,0,0,0,0,0,0,0,255,131,255,255,21,255,255,21,0,0,0,0,0,0,0,51,255,21,222,255,255,105,255,255,21,0,0,0,0,255,233,105,241,105,255,255,255,255,255,255,255,0,0,0,255,165,255,222,105,174,185,255,255,255,255,255,255,255,0,75,255,255,253,255,255,255,255,255,255,231,255,255,255,255,0,2,128,255,255,255,255,255,255,255,255,255,255,255,255,255,0,105,255,255,255,255,255,255,255,255,255,240,173,21,255,255,0,105,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,105,231,255,28,255,255,255,255,255,105,109,255,255,255,255,250,0,105,255,255,255,255,255,138,105,105,147,255,255,255,21,255,0,166,255,255,255,255,255,118,185,105,255,255,255,21,255,238,0,0,105,255,105,255,255,105,105,255,255,255,255,21,24,0,0,5,105,105,255,204,255,248,255,105,241,255,30,0,0,0,0,105,105,187,255,255,209,255,175,151,56,125,0,1,1,1,105,105,105,105,231,105,181,133,0,0,0,0,0,2,2,0
C,0,0,0,0,0,0,58,104,29,6,6,6,5,80,77,0,0,0,0,0,0,104,104,255,131,104,104,104,255,104,104,0,0,0,0,0,50,104,104,104,104,104,217,255,255,255,91,0,0,0,0,75,141,104,246,255,255,255,255,255,255,250,255,0,0,0,0,104,104,255,255,255,255,255,80,80,21,21,81,0,0,0,104,104,255,255,21,185,255,255,255,21,21,21,104,0,0,104,104,217,255,104,217,255,255,80,21,21,56,50,50,0,104,104,104,255,104,255,255,244,80,50,50,50,50,50,91,0,104,104,207,104,105,171,255,6,37,50,6,50,50,50,50,0,104,104,104,104,255,21,6,0,26,6,39,39,50,50,50,0,104,104,104,64,80,21,5,39,6,34,6,17,24,16,50,0,104,104,104,104,28,255,255,0,0,0,39,50,6,104,255,0,104,104,255,255,21,160,21,6,5,0,6,6,237,255,255,0,104,104,255,16,7,116,16,255,11,0,6,141,255,255,255,0,104,104,96,7,6,1,1,7,255,104,255,255,80,255,21,0,104,142,2,21,2,1,2,2,70,228,21,21,197,255,1,0
C,161,161,161,161,161,161,161,161,161,161,161,161,161,0,0,0,161,161,161,147,146,161,161,161,161,161,161,161,161,0,0,0,161,161,161,161,161,161,161,161,161,161,161,161,161,0,0,0,161,161,161,161,161,161,161,0,217,255,255,161,161,0,0,0,161,161,161,160,30,236,159,183,105,73,73,73,92,0,0,0,161,161,161,13,35,89,79,89,161,161,161,161,161,0,0,0,161,161,161,0,79,79,105,102,146,161,161,161,161,0,0,0,161,161,0,27,73,73,73,73,161,161,161,161,161,0,0,0,161,161,17,103,79,105,105,105,67,161,161,161,161,0,0,0,161,161,79,161,79,79,105,79,105,61,217,236,134,0,0,0,161,161,0,131,131,79,73,105,73,89,67,67,82,0,0,0,161,161,4,131,79,79,105,87,105,105,105,161,161,0,0,0,146,161,161,131,79,79,79,79,131,79,161,161,161,0,0,0,161,161,131,131,79,131,105,131,161,161,131,131,131,0,0,0,161,113,121,131,131,131,131,161,146,146,131,146,107,0,0,0,131,131,131,131,105,131,131,131,146,131,161,146,161,0,0,0
C,0,0,0,0,0,0,0,0,0,0,0,20,107,107,107,38,0,0,0,0,0,0,0,0,3,107,107,107,107,107,107,107,0,0,0,0,0,0,4,107,107,107,255,255,255,255,255,255,0,0,0,0,0,107,107,107,120,178,107,107,107,107,255,107,0,0,81,107,107,107,195,255,107,107,148,255,255,22,22,18,3,107,107,107,107,107,107,107,107,107,210,255,241,0,0,0,49,107,107,107,107,107,189,111,107,22,116,255,107,0,0,7,50,107,107,107,107,107,236,22,22,22,255,107,255,6,0,0,107,107,107,107,153,255,255,255,182,255,3,22,22,22,245,2,107,107,107,104,213,9,22,255,22,1,1,1,3,3,4,22,51,107,107,107,255,22,3,3,14,0,0,1,1,4,3,3,107,107,255,128,2,22,211,14,2,0,1,1,1,3,22,22,107,107,208,18,18,175,3,22,240,22,1,1,3,16,3,22,172,48,169,18,3,9,124,255,255,255,3,3,255,255,22,12,22,240,22,18,255,0,3,22,255,21,255,189,9,218,1,0,89,62,255,79,2,0,38,36,15,0,0,5,0,0,0,1
L,0,0,127,255,255,40,0,0,0,0,0,0,0,0,0,0,0,0,249,255,255,40,0,0,0,0,0,0,0,0,0,0,210,50,197,161,40,194,0,0,0,0,0,0,0,0,0,0,255,255,255,255,127,40,0,0,0,0,0,0,0,0,0,0,168,255,255,255,60,60,0,0,0,0,0,0,0,0,0,0,255,40,147,194,255,255,0,0,0,0,0,0,0,0,0,0,154,21,40,255,147,47,0,0,0,0,0,0,0,0,0,0,107,40,255,255,255,255,127,0,0,0,0,0,0,0,0,0,74,181,255,255,255,255,82,8,16,50,255,120,50,255,255,255,23,255,255,255,255,255,255,152,255,249,255,255,40,242,40,141,255,255,255,255,152,255,255,255,208,255,255,134,9,0,0,0,255,127,147,255,255,255,255,40,0,0,0,0,0,0,0,0,255,255,255,168,147,33,0,0,0,0,0,0,0,0,0,0,255,255,255,255,21,0,0,0,0,0,0,0,0,0,0,0,255,40,255,1,0,0,0,0,0,0,0,0,0,0,0,0,255,40,74,0,0,0,0,0,0,0,0,0,0,0,0,0
L,2,0,0,0,0,214,190,186,186,0,0,0,0,0,0,0,255,255,255,255,0,186,186,186,170,0,0,0,0,0,0,0,214,186,186,255,255,186,186,186,186,0,0,0,0,0,0,0,186,130,216,216,186,152,186,186,186,0,0,0,0,0,0,0,243,114,187,186,186,186,186,186,186,0,0,0,0,0,0,0,227,186,233,186,135,186,186,84,186,0,0,0,0,0,0,0,255,242,186,186,186,186,186,242,17,0,0,0,0,0,0,0,186,255,186,251,186,220,186,186,186,0,0,0,0,0,0,0,255,190,186,186,186,186,186,251,186,0,0,0,0,0,0,0,186,155,186,242,255,186,255,255,255,61,2,207,3,255,255,255,236,191,233,186,186,186,255,186,186,207,230,224,255,255,255,255,255,216,186,186,186,186,255,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,22,114,15,5,5,1,1,3,0,246,186,186,186,186,186,17,0,0,0,0,0,0,0,0,0,186,186,22,53,53,4,0,0,0,0,0,0,0,0,0,0,186,186,32,186,0,0,0,0,0,0,0,0,0,0,0,0
C,2,0,2,0,0,0,45,67,67,67,67,67,67,67,40,6,0,0,0,1,0,67,81,255,255,255,255,206,255,255,255,255,0,0,0,6,67,67,67,67,67,255,255,255,107,149,21,26,0,2,67,67,67,255,255,255,255,74,189,189,21,21,189,21,0,67,67,67,255,147,255,255,255,255,9,0,2,2,2,2,64,67,67,255,255,255,255,255,57,255,2,0,2,2,2,0,67,237,243,255,255,255,255,255,255,251,1,3,8,2,9,2,14,73,92,248,175,28,6,255,36,248,66,9,2,9,2,2,67,255,3,251,255,3,1,3,255,21,255,73,0,0,2,255,254,83,21,245,2,1,211,255,21,215,255,21,255,255,255,255,255,255,46,255,57,255,255,255,255,21,21,21,255,157,218,255,255,106,78,19,232,255,255,255,255,21,72,255,255,163,3,9,255,255,202,255,255,255,21,21,21,255,191,23,4,5,6,2,255,174,255,101,123,21,21,255,190,2,3,6,4,3,3,2,21,15,182,2,213,39,2,0,2,9,6,6,2,6,6,6,12,21,1,1,131,40,0,0,39,6,2,6,6,3,6,6
L,0,0,51,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,254,40,255,255,0,0,0,0,0,0,0,0,0,0,51,51,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,40,255,40,0,0,0,0,0,0,0,0,0,0,255,255,255,141,40,40,0,0,0,0,0,0,0,0,0,0,243,60,229,40,255,49,0,0,0,0,0,0,0,0,0,0,40,40,255,40,181,255,0,0,0,0,0,0,0,0,0,0,255,255,250,255,255,255,0,0,0,0,0,0,0,11,0,0,255,40,255,255,255,255,63,0,0,41,51,121,51,255,255,255,40,224,255,255,255,255,255,255,255,147,255,255,74,255,40,255,247,255,255,60,255,255,255,255,255,240,255,255,90,0,0,0,209,208,255,255,255,154,141,40,0,0,0,0,0,0,0,0,255,255,248,255,0,40,0,0,0,0,0,0,0,0,0,0,51,255,255,255,3,0,0,0,0,0,0,0,0,0,0,0,255,255,40,0,0,0,0,0,0,0,0,0,0,0,0,1,255,40,5,0,0,0,0,0,0,0,0,0,0,0,0,1
B,0,0,0,0,0,0,20,114,255,255,255,0,0,0,0,0,0,0,0,0,0,114,255,19,255,255,19,255,255,255,0,0,0,0,0,0,0,114,255,255,114,255,246,255,255,255,112,0,0,0,255,255,255,114,114,255,255,255,19,175,255,255,255,0,0,114,255,255,211,255,255,255,255,255,255,255,255,34,122,0,0,176,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,152,0,93,255,255,255,93,255,255,255,255,255,255,255,255,255,255,0,114,255,255,255,255,255,255,255,255,255,255,255,255,255,19,114,114,255,255,19,255,255,255,255,255,114,114,211,255,255,255,255,96,255,255,255,255,255,114,255,114,114,114,255,255,255,19,19,0,114,255,19,255,255,114,255,114,114,255,255,19,19,255,114,0,10,123,114,255,114,193,255,114,176,114,255,19,1,0,0,0,50,255,255,255,255,255,255,114,255,255,114,114,0,0,0,0,114,114,211,211,123,114,255,114,114,123,0,0,0,0,3,114,114,114,114,114,246,114,0,0,0,0,2,3,3,3,3
